Account,Final_Score,Final_Decision
10007580446,165,Refer
10470037905,120,Reject
10162157332,305,Accept
10100149913,281,Refer
10798755187,211,Refer
10617328805,202,Refer
10174892149,385,Accept
10388731953,322,Accept
10849213530,265,Refer
10664301199,170,Refer
10244879523,297,Refer
10602339336,149,Refer
10965935118,192,Refer
10866727801,315,Accept
10810422555,113,Reject
10053333811,281,Refer
10066782635,373,Accept
10542400194,361,Accept
10702886197,385,Accept
10194275429,249,Refer
10501072592,172,Refer
10860978843,232,Refer
10960415262,311,Accept
10343084328,292,Refer
10288678626,315,Accept
10514904432,270,Refer
10863217315,137,Reject
10208407140,134,Reject
10037641302,373,Accept
10151190243,385,Accept
10533146093,337,Accept
10741376274,261,Refer
10776490495,134,Reject
10861069065,223,Refer
10720020213,124,Reject
10744603338,159,Refer
10939937135,245,Refer
10465019857,239,Refer
10001691889,198,Refer
10441158891,385,Accept
10312399976,279,Refer
10448469230,401,Accept
10679317033,200,Refer
10351204161,351,Accept
10282351471,375,Accept
10028526403,287,Refer
10472887508,321,Accept
10105125779,225,Refer
10697798428,149,Refer
10665029963,134,Reject
10753921563,168,Refer
10078986053,228,Refer
10700064660,150,Refer
10117436312,321,Accept
10435932234,307,Accept
10361609828,259,Refer
10812991421,261,Refer
10911973815,301,Refer
10456501231,351,Accept
10878730732,162,Refer
10686139040,248,Refer
10914491507,103,Reject
10294724220,211,Refer
10189790626,225,Refer
10081526918,180,Refer
10102520781,454,Accept
10077198955,170,Refer
10646054396,348,Accept
10880823816,268,Refer
10711292601,299,Refer
10397775809,373,Accept
10645325497,351,Accept
10929169726,375,Accept
10404445893,191,Refer
10497738262,327,Accept
10764648946,196,Refer
10197798911,147,Refer
10027334504,164,Refer
10721566229,330,Accept
10460921678,405,Accept
10832842094,258,Refer
10001632856,256,Refer
10888460227,307,Accept
10595486094,363,Accept
10284232335,149,Refer
10692356240,217,Refer
10264500779,207,Refer
10263176723,293,Refer
10400508602,258,Refer
10150666786,82,Reject
10393311029,299,Refer
10157688379,178,Refer
10071831771,276,Refer
10510975451,428,Accept
10889204066,297,Refer
10907795434,306,Accept
10691854360,180,Refer
10194090326,385,Accept
10968776436,365,Accept
10919650633,271,Refer
10596789759,340,Accept
10036047101,202,Refer
10874783272,279,Refer
10166285501,210,Refer
10697083765,61,Reject
10485544149,54,Reject
10101477567,214,Refer
10292141169,225,Refer
10830317277,350,Accept
10671642898,281,Refer
10663047279,313,Accept
10388008950,258,Refer
10912758517,322,Accept
10772675043,281,Refer
10465616245,415,Accept
10626131562,172,Refer
10768254513,172,Refer
10087423066,191,Refer
10408303992,287,Refer
10301209637,83,Reject
10764767515,220,Refer
10109416361,137,Reject
10524038072,165,Refer
10134962847,114,Reject
10989972365,280,Refer
10106344702,266,Refer
10768697096,164,Refer
10795365919,272,Refer
10185873630,385,Accept
10503996970,220,Refer
10386461459,251,Refer
10918316532,218,Refer
10672545579,351,Accept
10878985430,377,Accept
10918781951,330,Accept
10461152805,360,Accept
10945009483,309,Accept
10645100266,287,Refer
10460893813,250,Refer
10239418035,252,Refer
10700593668,238,Refer
10848761596,167,Refer
10986066073,147,Refer
10544740842,247,Refer
10504750577,197,Refer
10394564793,329,Accept
10508602239,281,Refer
10255759813,297,Refer
10530547899,221,Refer
10765921143,330,Accept
10465419607,332,Accept
10168188635,150,Refer
10724487793,251,Refer
10969113466,321,Accept
10435187239,305,Accept
10320430580,262,Refer
10908941168,84,Reject
10417708572,262,Refer
10582929477,320,Accept
10116154036,191,Refer
10895221781,176,Refer
10782944766,334,Accept
10100489556,243,Refer
10501058604,45,Reject
10912571710,315,Accept
10002128186,328,Accept
10733630363,264,Refer
10381805546,8,Reject
10645659126,86,Reject
10176041085,206,Refer
10397732665,142,Refer
10654673128,285,Refer
10477345040,183,Refer
10628235860,385,Accept
10481841203,440,Accept
10955888134,389,Accept
10214944036,35,Reject
10021882513,168,Refer
10499916367,135,Reject
10750833728,274,Refer
10373538019,174,Refer
10579128377,95,Reject
10930706304,207,Refer
10137483911,241,Refer
10657781086,104,Reject
10569292715,41,Reject
10321556559,160,Refer
10900870049,352,Accept
10497696351,140,Refer
10685365382,157,Refer
10766072100,385,Accept
10703798585,263,Refer
10813061239,275,Refer
10059599718,228,Refer
10124837256,107,Reject
10635062455,377,Accept
10581789489,385,Accept
10632361675,373,Accept
10227296810,266,Refer
10027003237,117,Reject
10048099984,241,Refer
10105523861,146,Refer
10473108329,309,Accept
10103836043,187,Refer
10842058476,344,Accept
10701702410,9,Reject
10058462748,287,Refer
10352289293,265,Refer
10975345068,351,Accept
10878647911,227,Refer
10627392949,340,Accept
10101960956,156,Refer
10590158385,195,Refer
10917275703,322,Accept
10788996346,138,Refer
10356156328,401,Accept
10303535006,236,Refer
10506104213,289,Refer
10674899158,239,Refer
10533940439,17,Reject
10002876959,82,Reject
10576467342,201,Refer
10682574843,243,Refer
10633067538,191,Refer
10341751928,321,Accept
10129359767,296,Refer
10222374364,373,Accept
10279808692,92,Reject
10602760909,297,Refer
10498669547,202,Refer
10391562349,236,Refer
10989876834,35,Reject
10027751602,363,Accept
10999007720,214,Refer
10484477429,337,Accept
10065262842,213,Refer
10016138353,184,Refer
10824531082,226,Refer
10790493847,385,Accept
10694478266,385,Accept
10891113769,391,Accept
10661287253,363,Accept
10312261467,71,Reject
10670678151,101,Reject
10927417667,344,Accept
10997126780,341,Accept
10997867504,335,Accept
10893203267,444,Accept
10390781388,304,Accept
10076120377,229,Refer
10722694289,322,Accept
10763402472,296,Refer
10819260233,269,Refer
10101944288,375,Accept
10453808964,269,Refer
10397955884,241,Refer
10673480374,312,Accept
10435483132,294,Refer
10025707931,247,Refer
10282163154,120,Reject
10134706826,389,Accept
10619980131,197,Refer
10473113223,373,Accept
10695929817,352,Accept
10217748705,203,Refer
10518711403,99,Reject
10510743409,316,Accept
10156869934,369,Accept
10175627431,200,Refer
10149389232,135,Reject
10921699329,342,Accept
10010457595,429,Accept
10488566237,314,Accept
10382956952,236,Refer
10207015321,211,Refer
10500205096,211,Refer
10881997745,293,Refer
10158153510,207,Refer
10718140493,155,Refer
10657325838,228,Refer
10979052285,373,Accept
10148304007,373,Accept
10675724977,352,Accept
10296183424,334,Accept
10994570087,329,Accept
10419869097,249,Refer
10552798123,258,Refer
10382023975,190,Refer
10862637709,285,Refer
10888718674,203,Refer
10344122191,169,Refer
10488653802,156,Refer
10303568779,214,Refer
10533789285,363,Accept
10191723049,385,Accept
10998383998,271,Refer
10833432196,114,Reject
10677033977,222,Refer
10253819744,229,Refer
10250435698,253,Refer
10514443869,231,Refer
10080582382,209,Refer
10948863095,121,Reject
10848367433,40,Reject
10899025653,218,Refer
10753728592,139,Refer
10160418595,122,Reject
10125143656,400,Accept
10227186700,260,Refer
10314546548,84,Reject
10034720044,311,Accept
10673564285,332,Accept
10581164997,338,Accept
10097664063,218,Refer
10779927011,351,Accept
10470115014,167,Refer
10689536543,216,Refer
10954657644,213,Refer
10249525111,373,Accept
10930175783,202,Refer
10481896764,297,Refer
10838275261,352,Accept
10863546430,208,Refer
10390758132,385,Accept
10973475375,138,Refer
10286644827,193,Refer
10558608447,56,Reject
10338187678,181,Refer
10134664489,401,Accept
10670321564,363,Accept
10014991497,249,Refer
10579089330,419,Accept
10830264270,66,Reject
10366524466,281,Refer
10403623033,80,Reject
10364429997,351,Accept
10931185126,321,Accept
10161152634,355,Accept
10973574760,348,Accept
10795607266,135,Reject
10596412056,323,Accept
10733481375,252,Refer
10320823316,111,Reject
10842328007,224,Refer
10914085282,137,Reject
10085998834,363,Accept
10595280920,68,Reject
10415644127,233,Refer
10456697503,209,Refer
10767294735,104,Reject
10494953310,347,Accept
10917645574,227,Refer
10989440054,289,Refer
10636676160,179,Refer
10359104690,346,Accept
10022739659,279,Refer
10911531183,323,Accept
10356964118,185,Refer
10615568405,297,Refer
10396832108,302,Accept
10496221728,318,Accept
10701143152,322,Accept
10345163424,226,Refer
10808323435,238,Refer
10039914998,157,Refer
10986197351,305,Accept
10293884127,391,Accept
10113852283,124,Reject
10852270394,119,Reject
10198271401,266,Refer
10072288564,286,Refer
10591720830,243,Refer
10640170160,187,Refer
10252794589,415,Accept
10933503374,174,Refer
10511799603,387,Accept
10395045095,466,Accept
10851525520,250,Refer
10995778038,85,Reject
10794326595,299,Refer
10145237934,352,Accept
10888140123,112,Reject
10087394478,225,Refer
10703096351,272,Refer
10936247642,273,Refer
10380712465,359,Accept
10124175751,366,Accept
10611333722,322,Accept
10106945609,364,Accept
10171948137,330,Accept
10740184464,289,Refer
10237237231,131,Reject
10936693347,33,Reject
10200438228,195,Refer
10941655316,250,Refer
10451823827,342,Accept
10256366012,259,Refer
10770479792,281,Refer
10373206733,283,Refer
10054562826,227,Refer
10028440394,281,Refer
10633640732,185,Refer
10452444573,185,Refer
10648805412,394,Accept
10917190668,139,Refer
10349433698,268,Refer
10324924839,287,Refer
10226096415,110,Reject
10565326217,292,Refer
10378299195,290,Refer
10447649966,210,Refer
10805923695,251,Refer
10909615620,321,Accept
10361418844,373,Accept
10872054674,292,Refer
10262491683,315,Accept
10604508210,274,Refer
10476847142,120,Reject
10972648333,320,Accept
10475761079,187,Refer
10230604869,377,Accept
10609302026,415,Accept
10501400571,334,Accept
10395499690,182,Refer
10482810458,158,Refer
10180275259,297,Refer
10514606246,200,Refer
10890391265,225,Refer
10019365594,426,Accept
10606037346,231,Refer
10155666286,366,Accept
10544905911,105,Reject
10502247059,170,Refer
10116792642,191,Refer
10155873461,128,Reject
10646363852,256,Refer
10697355183,193,Refer
10764235275,318,Accept
10402952791,262,Refer
10745866089,330,Accept
10013319902,337,Accept
10105512153,101,Reject
10201561692,234,Refer
10699486442,239,Refer
10559225731,260,Refer
10883356471,118,Reject
10542499565,201,Refer
10716147145,407,Accept
10422983263,325,Accept
10013437934,207,Refer
10343440068,352,Accept
10549586043,83,Reject
10434552503,344,Accept
10917271561,152,Refer
10169151811,294,Refer
10941414041,287,Refer
10705705498,320,Accept
10093676794,202,Refer
10124858873,349,Accept
10336262851,216,Refer
10704841627,131,Reject
10338104329,275,Refer
10691295714,223,Refer
10011777912,361,Accept
10069256344,107,Reject
10287128606,385,Accept
10854121084,309,Accept
10360364766,277,Refer
10045715196,235,Refer
10890526581,239,Refer
10054546831,321,Accept
10887324972,148,Refer
10029604214,254,Refer
10756044304,226,Refer
10578320461,287,Refer
10502876171,401,Accept
10732695662,131,Reject
10317932931,330,Accept
10539094502,213,Refer
10003013845,70,Reject
10175053415,237,Refer
10316112100,134,Reject
10200074691,292,Refer
10566896516,115,Reject
10984277328,281,Refer
10201384054,98,Reject
10917689555,171,Refer
10883187790,227,Refer
10618664339,82,Reject
10849884965,450,Accept
10250231819,314,Accept
10120098572,342,Accept
10013950154,233,Refer
10093958914,275,Refer
10628478013,351,Accept
10060080836,237,Refer
10687217930,363,Accept
10090058513,248,Refer
10544272110,373,Accept
10124782849,230,Refer
10405602039,158,Refer
10829497269,244,Refer
10599041749,189,Refer
10827404156,203,Refer
10699449335,230,Refer
10580887718,309,Accept
10480236406,191,Refer
10489835389,401,Accept
10147293422,385,Accept
10739450801,299,Refer
10862076547,128,Reject
10254389349,135,Reject
10793261033,391,Accept
10733392839,176,Refer
10941494509,303,Accept
10156690983,65,Reject
10599426810,276,Refer
10941161694,147,Refer
10622380515,177,Refer
10021660218,192,Refer
10092222766,225,Refer
10145275937,401,Accept
10561485607,261,Refer
10086796098,305,Accept
10364701607,363,Accept
10024802316,98,Reject
10508747445,260,Refer
10303135100,307,Accept
10998902378,288,Refer
10012040048,240,Refer
10114842318,373,Accept
10344300728,168,Refer
10529893471,237,Refer
10923554094,258,Refer
10600686628,238,Refer
10553382108,234,Refer
10225011142,373,Accept
10573057981,295,Refer
10049270970,178,Refer
10968184044,373,Accept
10851533563,395,Accept
10951050551,169,Refer
10315308308,321,Accept
10691852024,337,Accept
10608013120,145,Refer
10425964715,190,Refer
10900828834,151,Refer
10684635190,350,Accept
10455493042,218,Refer
10803229084,347,Accept
10272497946,89,Reject
10042489344,260,Refer
10726004232,222,Refer
10033507301,168,Refer
10829535472,83,Reject
10720161643,126,Reject
10093821980,204,Refer
10165878234,151,Refer
10442307628,230,Refer
10213372679,178,Refer
10733439660,224,Refer
10049625732,261,Refer
10286598343,189,Refer
10534670251,150,Refer
10099557877,156,Refer
10297343841,466,Accept
10672601709,318,Accept
10869492737,149,Refer
10323662325,327,Accept
10724950566,94,Reject
10910502030,371,Accept
10580029979,301,Refer
10624521502,286,Refer
10746136899,184,Refer
10731912651,271,Refer
10371258007,246,Refer
10158437796,123,Reject
10615121088,222,Refer
10041428459,385,Accept
10201939982,226,Refer
10637195563,167,Refer
10995855661,151,Refer
10863672018,363,Accept
10291899935,244,Refer
10417989456,237,Refer
10797361450,407,Accept
10395409461,182,Refer
10060351808,240,Refer
10766431520,265,Refer
10211962532,109,Reject
10811468914,294,Refer
10461363605,241,Refer
10450631030,352,Accept
10541950716,332,Accept
10980625103,168,Refer
10466130718,203,Refer
10706114684,253,Refer
10024878262,438,Accept
10975166522,179,Refer
10879600107,373,Accept
10412762175,289,Refer
10568018757,363,Accept
10721470129,296,Refer
10099708948,306,Accept
10431532987,264,Refer
10748212245,223,Refer
10873895183,353,Accept
10518229279,352,Accept
10225840206,324,Accept
10033380107,316,Accept
10178383824,152,Refer
10779544042,307,Accept
10482477153,227,Refer
10479721670,158,Refer
10063816255,288,Refer
10763277280,309,Accept
10954770076,304,Accept
10765111043,246,Refer
10937085473,87,Reject
10817111511,171,Refer
10429038142,352,Accept
10157554969,152,Refer
10687597641,187,Refer
10585813251,325,Accept
10931801404,300,Refer
10059651855,221,Refer
10395029203,239,Refer
10284496784,319,Accept
10437383070,321,Accept
10755148395,220,Refer
10508691444,324,Accept
10336528893,347,Accept
10623456268,316,Accept
10681657083,389,Accept
10033142357,361,Accept
10557384450,289,Refer
10746550830,363,Accept
10635827885,372,Accept
10423891564,92,Reject
10384554393,276,Refer
10263524272,179,Refer
10803146873,254,Refer
10015316648,288,Refer
10381389672,288,Refer
10825620855,141,Refer
10836505449,227,Refer
10805798038,330,Accept
10860287919,433,Accept
10865100398,140,Refer
10352774518,68,Reject
10134529221,309,Accept
10052576842,330,Accept
10167053638,299,Refer
10035636488,208,Refer
10844812023,352,Accept
10933485955,274,Refer
10207726914,391,Accept
10237407702,230,Refer
10813321737,269,Refer
10622737775,175,Refer
10767043158,389,Accept
10832239167,119,Reject
10067895191,49,Reject
10064105233,375,Accept
10688408137,148,Refer
10289636862,128,Reject
10838344754,323,Accept
10073751519,320,Accept
10333148918,323,Accept
10780401881,361,Accept
10961469784,226,Refer
10336845239,366,Accept
10050394973,237,Refer
10222940455,379,Accept
10529737617,345,Accept
10614888018,316,Accept
10170385719,277,Refer
10745328288,373,Accept
10527014119,257,Refer
10086205732,217,Refer
10583658997,301,Refer
10192835249,70,Reject
10134600842,385,Accept
10079411675,150,Refer
10564176805,438,Accept
10804555677,128,Reject
10795274349,131,Reject
10269790900,389,Accept
10749137567,299,Refer
10643640910,232,Refer
10452734614,314,Accept
10606935380,170,Refer
10387495228,309,Accept
10038278277,391,Accept
10176314554,309,Accept
10981945656,38,Reject
10147033237,248,Refer
10415986572,211,Refer
10832958105,200,Refer
10051646141,202,Refer
10331750908,320,Accept
10911241069,332,Accept
10964316617,331,Accept
10995333151,330,Accept
10656086265,35,Reject
10065062067,82,Reject
10326473167,286,Refer
10690993004,271,Refer
10722609987,257,Refer
10370311610,385,Accept
10910535352,198,Refer
10929748663,248,Refer
10377190976,363,Accept
10751997479,342,Accept
10009230700,281,Refer
10014490025,102,Reject
10591910416,208,Refer
10323023802,162,Refer
10489311361,343,Accept
10053504319,352,Accept
10739798730,71,Reject
10478188362,332,Accept
10638042069,257,Refer
10920730427,318,Accept
10239877961,277,Refer
10200994691,309,Accept
10666315376,377,Accept
10076697994,278,Refer
10666428474,265,Refer
10699184839,374,Accept
10709802085,330,Accept
10719307857,313,Accept
10043079241,338,Accept
10438638984,265,Refer
10608166545,361,Accept
10878410139,245,Refer
10683302170,340,Accept
10385212188,262,Refer
